TransactionID,CustomerID,Amount,Currency,TransactionDate,TransactionType,Category,MerchantID,TransactionStatus,PaymentMethod,Location,TransactionTime,FraudFlag,TransactionFee,MerchantCategory,CustomerAge,DeviceType
TXN7230,CUST920,349.59,EUR,04/21/2023,Credit,Entertainment,MER335,Pending,E-Wallet,New York,12:51,0,5.59,Bank,35,ATM
TXN4459,CUST114,2968.13,EUR,09/09/2023,Credit,Groceries,MER562,Failed,Bank Transfer,London,16:10,1,12.47,Online Retailer,43,ATM
TXN1287,CUST768,4980.77,GBP,12/12/2023,Credit,Electronics,MER756,Completed,E-Wallet,Berlin,19:24,0,49.16,Online Retailer,36,Mobile
TXN3668,CUST922,1253.09,EUR,11/16/2023,Debit,Healthcare,MER305,Pending,E-Wallet,Berlin,10:39,1,17.3,Bank,63,Desktop
TXN2288,CUST513,3820.67,EUR,12/03/2023,Credit,Travel,MER456,Failed,E-Wallet,New York,09:18,1,15.31,Bank,56,Desktop
TXN5737,CUST612,1747.15,GBP,07/07/2023,Credit,Entertainment,MER191,Failed,Bank Transfer,New York,23:08,1,2.94,Physical Store,59,Desktop
TXN9855,CUST723,553.68,EUR,07/20/2023,Credit,Healthcare,MER107,Failed,Bank Transfer,Tokyo,04:08,1,4.71,Online Retailer,40,Mobile
TXN7633,CUST461,732.09,EUR,04/17/2023,Credit,Groceries,MER809,Completed,Debit Card,Toronto,01:27,1,6.15,Physical Store,28,Desktop
TXN8561,CUST204,227.96,USD,05/24/2023,Credit,Clothing,MER475,Completed,E-Wallet,Tokyo,10:51,0,4.13,Physical Store,47,Desktop
TXN4087,CUST632,1489.66,EUR,12/04/2023,Debit,Travel,MER398,Pending,Debit Card,Toronto,20:16,1,42.08,Online Retailer,73,Mobile
TXN6663,CUST236,2313.7,EUR,06/03/2023,Debit,Clothing,MER904,Completed,Bank Transfer,Berlin,21:34,1,45.53,Restaurant,32,ATM
TXN4527,CUST573,1283.76,USD,03/02/2023,Debit,Clothing,MER866,Pending,Credit Card,London,15:36,0,4.72,Physical Store,42,Desktop
TXN7232,CUST744,2140.07,EUR,06/13/2023,Credit,Travel,MER465,Completed,E-Wallet,Toronto,13:18,1,1.41,Bank,33,Desktop
TXN9862,CUST591,3346.81,USD,03/11/2023,Credit,Clothing,MER125,Failed,E-Wallet,London,21:35,0,33.73,Online Retailer,48,ATM
TXN9290,CUST500,1017.35,USD,04/05/2023,Debit,Groceries,MER523,Pending,E-Wallet,Tokyo,08:31,0,48.17,Physical Store,67,Desktop
TXN8307,CUST782,3506.11,GBP,06/26/2023,Debit,Entertainment,MER515,Failed,Debit Card,Tokyo,02:57,1,1.28,Online Retailer,64,Mobile
TXN7939,CUST662,775.74,USD,03/10/2023,Credit,Healthcare,MER408,Completed,Debit Card,London,12:59,1,42.77,Online Retailer,65,ATM
TXN9962,CUST443,463.47,GBP,05/05/2023,Debit,Entertainment,MER291,Completed,E-Wallet,Tokyo,03:37,0,41.59,Online Retailer,61,ATM
TXN5107,CUST449,4991.47,EUR,05/25/2023,Debit,Healthcare,MER890,Pending,Debit Card,Berlin,01:52,1,9.6,Online Retailer,46,Desktop
TXN3465,CUST859,2051.41,USD,10/10/2023,Credit,Entertainment,MER701,Failed,Debit Card,Paris,00:16,1,16.85,Restaurant,20,Desktop
TXN1389,CUST787,3026.69,USD,04/19/2023,Debit,Electronics,MER168,Failed,Bank Transfer,New York,02:45,0,47.67,Restaurant,46,Desktop
TXN8808,CUST230,1222.94,GBP,04/18/2023,Credit,Electronics,MER705,Failed,E-Wallet,New York,00:13,1,0.73,Online Retailer,67,ATM
TXN5380,CUST658,1848.59,EUR,03/18/2023,Credit,Groceries,MER647,Pending,Bank Transfer,New York,22:35,0,46.99,Restaurant,46,Desktop
TXN3092,CUST188,1831.37,GBP,08/10/2023,Debit,Entertainment,MER438,Completed,Bank Transfer,Berlin,09:22,0,40.77,Restaurant,44,Desktop
TXN7420,CUST366,4644.69,EUR,10/25/2023,Debit,Healthcare,MER652,Pending,E-Wallet,Berlin,05:25,1,35.63,Bank,36,Mobile
TXN1672,CUST875,978.26,GBP,02/11/2023,Debit,Healthcare,MER136,Pending,Credit Card,Tokyo,20:29,1,29.55,Bank,34,ATM
TXN8183,CUST327,3187.12,EUR,05/08/2023,Credit,Entertainment,MER844,Completed,Credit Card,Tokyo,10:40,1,18.52,Bank,61,Mobile
TXN1425,CUST411,215.36,EUR,04/18/2023,Credit,Electronics,MER254,Completed,Credit Card,Berlin,10:28,0,23.39,Online Retailer,49,Desktop
TXN7378,CUST915,44.88,USD,03/16/2023,Credit,Entertainment,MER268,Pending,Credit Card,Tokyo,19:11,0,17.36,Online Retailer,25,ATM
TXN7012,CUST719,1109.78,EUR,07/24/2023,Debit,Healthcare,MER412,Completed,Debit Card,Tokyo,14:11,0,38.85,Physical Store,43,Desktop
TXN4309,CUST811,4396.71,USD,02/21/2023,Credit,Healthcare,MER347,Completed,E-Wallet,Tokyo,18:35,1,39.11,Restaurant,33,ATM
TXN6879,CUST882,1068.85,USD,10/01/2023,Credit,Entertainment,MER777,Pending,Debit Card,New York,06:45,1,26.39,Physical Store,30,Mobile
TXN8711,CUST157,924.81,EUR,05/16/2023,Credit,Travel,MER606,Failed,Credit Card,London,07:15,0,25.52,Online Retailer,61,ATM
TXN7407,CUST881,4355.57,GBP,02/19/2023,Credit,Entertainment,MER391,Pending,Bank Transfer,London,12:54,0,8.84,Restaurant,32,Mobile
TXN9889,CUST144,3637.27,EUR,02/20/2023,Credit,Entertainment,MER741,Completed,Debit Card,Toronto,01:04,0,37.79,Bank,37,ATM
TXN8741,CUST890,4100.58,GBP,01/03/2023,Debit,Groceries,MER802,Pending,E-Wallet,Tokyo,21:26,0,43.74,Restaurant,24,Mobile
TXN3189,CUST786,357.87,USD,01/12/2023,Credit,Entertainment,MER442,Pending,Credit Card,London,05:47,1,47.14,Restaurant,25,ATM
TXN7699,CUST243,2464.1,GBP,09/09/2023,Debit,Clothing,MER106,Completed,Bank Transfer,Toronto,10:44,0,33.18,Physical Store,26,Mobile
TXN6494,CUST944,3340.27,USD,05/27/2023,Debit,Clothing,MER842,Pending,E-Wallet,London,14:50,0,33.53,Online Retailer,23,Mobile
TXN7191,CUST400,3901.37,EUR,08/13/2023,Debit,Healthcare,MER310,Completed,E-Wallet,Paris,02:30,1,27.29,Bank,46,Mobile
TXN5432,CUST568,3152.42,USD,02/10/2023,Debit,Healthcare,MER220,Failed,Debit Card,Tokyo,02:28,0,2.5,Physical Store,66,Mobile
TXN4041,CUST388,1728.33,USD,03/26/2023,Credit,Electronics,MER502,Completed,Bank Transfer,Tokyo,07:24,0,15.71,Restaurant,65,ATM
TXN4494,CUST227,1286.41,EUR,05/10/2023,Credit,Clothing,MER383,Completed,Debit Card,Tokyo,07:24,0,21.94,Bank,62,ATM
TXN4330,CUST867,3268.41,GBP,04/07/2023,Debit,Clothing,MER735,Completed,Debit Card,London,21:32,1,48.04,Bank,68,Mobile
TXN1501,CUST336,2200.63,USD,07/16/2023,Credit,Entertainment,MER733,Completed,Bank Transfer,London,14:06,0,12.59,Physical Store,30,ATM
TXN3827,CUST288,2225.7,USD,11/24/2023,Credit,Electronics,MER365,Pending,Credit Card,Paris,01:46,0,47.13,Restaurant,22,ATM
TXN2857,CUST211,3269.07,EUR,05/01/2023,Credit,Clothing,MER822,Completed,Credit Card,New York,16:46,0,42.19,Bank,75,Mobile
TXN8507,CUST863,3018.13,EUR,05/11/2023,Credit,Electronics,MER965,Failed,E-Wallet,Toronto,21:40,1,31.45,Restaurant,43,Desktop
TXN4292,CUST514,4438.46,EUR,07/22/2023,Credit,Travel,MER260,Failed,Bank Transfer,London,03:58,0,44.74,Bank,75,Mobile
TXN6494,CUST248,3905.58,GBP,07/20/2023,Credit,Groceries,MER965,Completed,E-Wallet,Paris,18:04,1,49.31,Physical Store,66,Desktop
TXN4534,CUST493,842.07,EUR,01/11/2023,Debit,Clothing,MER529,Pending,Credit Card,Tokyo,14:17,0,39.25,Restaurant,74,Desktop
TXN3908,CUST603,2268.04,GBP,12/24/2023,Debit,Electronics,MER606,Pending,Debit Card,London,16:17,1,43.18,Bank,49,Desktop
TXN4131,CUST680,2937.78,USD,09/28/2023,Debit,Entertainment,MER927,Failed,E-Wallet,New York,06:47,0,30.65,Restaurant,63,Mobile
TXN4472,CUST913,3488.75,EUR,11/10/2023,Debit,Healthcare,MER128,Completed,Debit Card,New York,15:11,1,25.44,Physical Store,69,ATM
TXN3028,CUST880,1666.36,GBP,04/27/2023,Credit,Groceries,MER395,Completed,Bank Transfer,Paris,18:03,0,44.84,Online Retailer,64,Mobile
TXN6261,CUST558,1725.19,EUR,02/08/2023,Credit,Travel,MER573,Pending,E-Wallet,Toronto,18:14,0,22.01,Online Retailer,65,Mobile
TXN3627,CUST353,291.09,EUR,05/01/2023,Credit,Electronics,MER693,Completed,Bank Transfer,New York,01:19,0,7.16,Physical Store,63,ATM
TXN1450,CUST727,4464.26,USD,08/01/2023,Credit,Entertainment,MER663,Pending,Debit Card,London,19:27,0,28.3,Bank,59,ATM
TXN9691,CUST750,2997.99,USD,05/14/2023,Credit,Groceries,MER715,Failed,Debit Card,Tokyo,10:12,1,28.1,Bank,74,Mobile
TXN8851,CUST412,108.19,USD,10/18/2023,Credit,Entertainment,MER971,Completed,Bank Transfer,New York,02:58,0,32.41,Online Retailer,19,Mobile
TXN7898,CUST480,2022.97,USD,03/28/2023,Debit,Healthcare,MER820,Pending,Debit Card,New York,22:43,0,1.91,Physical Store,41,ATM
TXN7179,CUST152,3140.4,GBP,07/17/2023,Debit,Electronics,MER351,Pending,Bank Transfer,Tokyo,22:23,1,21.98,Restaurant,25,Desktop
TXN7189,CUST461,1836.84,GBP,06/11/2023,Credit,Clothing,MER863,Pending,Debit Card,New York,19:10,1,33.56,Physical Store,31,Mobile
TXN1814,CUST702,1570.83,GBP,02/03/2023,Debit,Entertainment,MER571,Pending,E-Wallet,Tokyo,16:47,1,20.41,Online Retailer,25,Mobile
TXN5342,CUST341,2443.41,USD,09/08/2023,Credit,Clothing,MER251,Pending,E-Wallet,Toronto,04:48,0,1.08,Physical Store,53,Desktop
TXN2954,CUST462,3480.86,GBP,09/06/2023,Debit,Clothing,MER606,Pending,Credit Card,Berlin,01:10,1,12.94,Bank,67,Desktop
TXN5191,CUST784,77.58,GBP,11/06/2023,Debit,Electronics,MER832,Completed,Credit Card,Paris,19:23,1,40.31,Restaurant,67,Mobile
TXN3137,CUST659,726.85,EUR,09/23/2023,Credit,Entertainment,MER631,Completed,Bank Transfer,Berlin,15:19,1,23.63,Restaurant,35,Desktop
TXN3539,CUST871,3514.18,EUR,12/27/2023,Credit,Travel,MER396,Completed,E-Wallet,Tokyo,23:45,0,19.15,Physical Store,66,ATM
TXN6781,CUST886,1735.68,GBP,12/01/2023,Credit,Groceries,MER510,Completed,Credit Card,Paris,01:56,0,31.15,Online Retailer,57,ATM
TXN9604,CUST857,1352.02,EUR,07/12/2023,Debit,Groceries,MER117,Failed,Bank Transfer,Toronto,20:14,1,33.14,Restaurant,58,Desktop
TXN3936,CUST529,4712.63,USD,06/20/2023,Debit,Travel,MER414,Pending,E-Wallet,Berlin,23:48,1,27.75,Physical Store,27,Mobile
TXN4555,CUST269,187.31,USD,10/07/2023,Credit,Entertainment,MER925,Completed,Bank Transfer,London,00:04,1,13.52,Physical Store,73,Desktop
TXN3568,CUST399,1726.71,USD,11/03/2023,Debit,Groceries,MER567,Pending,E-Wallet,Toronto,14:35,0,7.71,Online Retailer,70,ATM
TXN4335,CUST675,971.59,GBP,07/08/2023,Credit,Groceries,MER100,Failed,E-Wallet,Berlin,01:23,1,39.64,Restaurant,53,ATM
TXN1083,CUST696,1248.93,EUR,11/25/2023,Debit,Travel,MER724,Completed,E-Wallet,Tokyo,18:28,1,44.95,Physical Store,21,Mobile
TXN2130,CUST519,1659.75,EUR,10/04/2023,Credit,Entertainment,MER178,Failed,E-Wallet,New York,11:17,1,5.17,Physical Store,37,Mobile
TXN6918,CUST185,1347.02,GBP,10/06/2023,Credit,Travel,MER443,Completed,Bank Transfer,Toronto,06:03,1,45.85,Physical Store,37,Desktop
TXN9334,CUST619,460.02,GBP,07/11/2023,Debit,Electronics,MER929,Failed,Bank Transfer,Toronto,02:55,0,28.81,Bank,32,ATM
TXN1263,CUST592,1652.64,GBP,07/04/2023,Credit,Travel,MER746,Pending,E-Wallet,Toronto,06:29,0,9.99,Restaurant,34,ATM
TXN2654,CUST108,3624.95,GBP,10/24/2023,Debit,Electronics,MER392,Failed,Credit Card,New York,07:57,1,8.15,Bank,31,ATM
TXN1787,CUST712,1852.01,EUR,11/07/2023,Credit,Electronics,MER595,Completed,Bank Transfer,Berlin,09:22,1,41.44,Bank,67,Mobile
TXN4634,CUST693,1881.56,EUR,08/23/2023,Credit,Groceries,MER178,Failed,Credit Card,Paris,06:22,1,11.08,Restaurant,33,Desktop
TXN5711,CUST328,853.83,USD,09/02/2023,Credit,Travel,MER322,Completed,Debit Card,Tokyo,06:47,1,27.26,Bank,40,Mobile
TXN2539,CUST259,1296.03,USD,02/20/2023,Credit,Healthcare,MER356,Failed,E-Wallet,Paris,20:37,1,5.32,Online Retailer,54,ATM
TXN4330,CUST738,2510.52,GBP,07/05/2023,Credit,Healthcare,MER691,Completed,Bank Transfer,Toronto,11:48,1,6.32,Restaurant,38,Desktop
TXN6823,CUST219,3449.21,GBP,05/23/2023,Credit,Entertainment,MER888,Pending,Bank Transfer,New York,15:08,0,4.15,Bank,35,ATM
TXN7862,CUST124,3736.79,GBP,02/06/2023,Credit,Groceries,MER130,Failed,E-Wallet,Berlin,21:32,0,43.27,Bank,68,Desktop
TXN7893,CUST889,2957.76,GBP,07/22/2023,Credit,Electronics,MER515,Completed,Debit Card,Paris,05:47,0,11.84,Online Retailer,19,ATM
TXN6239,CUST742,1908.77,GBP,09/13/2023,Credit,Electronics,MER370,Completed,Debit Card,Toronto,03:36,1,48.38,Bank,70,Desktop
TXN9433,CUST322,3294.76,EUR,03/21/2023,Credit,Entertainment,MER504,Pending,Debit Card,Toronto,22:24,1,15.15,Physical Store,43,ATM
TXN6969,CUST956,2280.21,USD,03/26/2023,Debit,Entertainment,MER959,Failed,Debit Card,New York,17:42,1,27.56,Bank,49,Desktop
TXN5517,CUST645,653.06,USD,07/03/2023,Credit,Entertainment,MER471,Completed,Debit Card,London,11:25,0,6.81,Physical Store,47,Desktop
TXN4621,CUST432,1072.53,USD,11/04/2023,Debit,Entertainment,MER855,Failed,Debit Card,Paris,18:48,0,43.6,Physical Store,65,Desktop
TXN7331,CUST766,1688.12,USD,03/03/2023,Credit,Electronics,MER645,Pending,Debit Card,Toronto,15:07,1,17.2,Online Retailer,20,ATM
TXN2981,CUST255,3230.31,EUR,10/09/2023,Debit,Travel,MER295,Failed,E-Wallet,Tokyo,00:54,1,45.63,Physical Store,52,Desktop
TXN2927,CUST817,4552.44,GBP,03/18/2023,Credit,Electronics,MER991,Pending,E-Wallet,Berlin,04:54,0,29.01,Bank,60,Desktop
TXN9446,CUST634,1742.2,EUR,12/18/2023,Debit,Clothing,MER247,Failed,Bank Transfer,Toronto,20:29,0,29.57,Bank,27,ATM
TXN2314,CUST613,2629.72,GBP,07/28/2023,Debit,Clothing,MER348,Completed,E-Wallet,Berlin,18:10,1,3.22,Physical Store,19,Mobile
TXN4683,CUST571,3293.07,USD,01/07/2023,Debit,Groceries,MER335,Pending,E-Wallet,Berlin,02:34,0,46.65,Bank,67,Mobile
TXN5854,CUST705,2416.77,USD,11/08/2023,Credit,Groceries,MER415,Failed,Bank Transfer,New York,07:13,0,17.26,Online Retailer,41,Desktop
TXN3218,CUST769,2272.71,EUR,11/28/2023,Credit,Travel,MER728,Pending,Credit Card,Berlin,14:32,1,6.19,Physical Store,69,Desktop
TXN9840,CUST642,4503.06,EUR,07/06/2023,Debit,Entertainment,MER652,Completed,Credit Card,Toronto,23:31,0,24.97,Physical Store,74,ATM
TXN3972,CUST351,3935.83,GBP,06/24/2023,Debit,Clothing,MER150,Pending,E-Wallet,Berlin,13:41,1,16.26,Bank,21,Desktop
TXN6815,CUST122,2089.25,USD,01/20/2023,Debit,Entertainment,MER480,Pending,E-Wallet,New York,20:30,0,45.49,Restaurant,69,Desktop
TXN6255,CUST935,1900.32,EUR,04/26/2023,Credit,Groceries,MER190,Pending,E-Wallet,Toronto,15:29,0,2.76,Physical Store,72,Desktop
TXN4818,CUST851,3517.11,USD,02/22/2023,Credit,Travel,MER542,Pending,Bank Transfer,London,11:44,0,13.53,Restaurant,31,Desktop
TXN8394,CUST785,4310.51,GBP,04/07/2023,Debit,Clothing,MER165,Pending,E-Wallet,Tokyo,18:11,1,38.26,Restaurant,53,ATM
TXN1394,CUST222,2382.75,GBP,07/01/2023,Debit,Entertainment,MER708,Pending,Credit Card,New York,10:22,1,32.88,Restaurant,61,Mobile
TXN5768,CUST304,3480.45,GBP,11/03/2023,Debit,Travel,MER706,Pending,E-Wallet,London,18:08,0,45.33,Bank,48,Mobile
TXN9521,CUST116,3682.0,EUR,04/11/2023,Credit,Travel,MER383,Pending,E-Wallet,Berlin,23:12,1,42.97,Bank,74,ATM
TXN9405,CUST701,525.85,EUR,03/20/2023,Debit,Electronics,MER340,Failed,Bank Transfer,New York,15:47,1,6.85,Online Retailer,62,ATM
TXN6039,CUST512,236.82,EUR,10/18/2023,Credit,Clothing,MER678,Failed,Debit Card,London,23:10,0,24.78,Restaurant,57,Desktop
TXN4852,CUST676,4615.54,EUR,06/15/2023,Debit,Clothing,MER869,Pending,Debit Card,Toronto,05:20,0,16.04,Bank,19,Desktop
TXN5362,CUST783,2665.26,GBP,07/03/2023,Credit,Entertainment,MER846,Failed,E-Wallet,Tokyo,11:31,1,5.12,Online Retailer,37,Mobile
TXN1151,CUST469,1308.68,GBP,08/05/2023,Credit,Healthcare,MER254,Failed,Bank Transfer,Toronto,17:36,1,47.19,Online Retailer,46,Desktop
TXN7589,CUST995,3302.57,USD,10/26/2023,Credit,Electronics,MER119,Completed,Debit Card,Berlin,20:22,1,39.88,Online Retailer,75,Mobile
TXN5312,CUST329,3576.92,USD,11/12/2023,Credit,Clothing,MER596,Pending,Credit Card,New York,20:01,1,5.39,Restaurant,37,Desktop
TXN6511,CUST347,2314.4,EUR,05/28/2023,Debit,Healthcare,MER646,Failed,Bank Transfer,Berlin,13:12,1,12.37,Physical Store,36,Mobile
TXN8124,CUST210,2769.84,USD,05/12/2023,Credit,Electronics,MER827,Failed,Bank Transfer,Berlin,20:24,1,49.99,Online Retailer,51,ATM
TXN2765,CUST870,4218.79,USD,03/19/2023,Debit,Healthcare,MER203,Pending,Credit Card,Berlin,04:32,0,37.27,Restaurant,64,ATM
TXN3421,CUST913,2807.75,EUR,10/11/2023,Credit,Electronics,MER909,Pending,E-Wallet,New York,15:38,1,22.14,Restaurant,40,Desktop
TXN7586,CUST299,3248.14,EUR,06/10/2023,Debit,Groceries,MER279,Completed,Bank Transfer,Toronto,11:40,1,8.77,Restaurant,57,Desktop
TXN4964,CUST732,1976.55,EUR,07/25/2023,Debit,Travel,MER492,Failed,Credit Card,Tokyo,21:55,1,28.42,Bank,42,ATM
TXN7503,CUST713,1892.6,GBP,09/04/2023,Credit,Groceries,MER766,Failed,E-Wallet,London,18:38,0,11.62,Restaurant,73,Mobile
TXN9633,CUST987,2717.2,USD,03/24/2023,Debit,Groceries,MER355,Pending,Debit Card,London,10:18,0,5.02,Bank,36,ATM
TXN5983,CUST460,195.29,GBP,03/11/2023,Credit,Travel,MER684,Pending,Debit Card,Berlin,23:05,1,13.83,Restaurant,57,ATM
TXN8765,CUST788,1908.21,GBP,06/09/2023,Credit,Healthcare,MER232,Completed,Debit Card,Toronto,19:19,0,31.99,Bank,26,Mobile
TXN2301,CUST953,4085.68,EUR,06/23/2023,Credit,Electronics,MER990,Completed,Credit Card,New York,21:18,1,29.86,Online Retailer,36,Mobile
TXN4342,CUST500,3924.89,GBP,07/11/2023,Credit,Healthcare,MER731,Completed,Bank Transfer,Toronto,08:44,1,36.35,Restaurant,48,Mobile
TXN7684,CUST137,3912.85,GBP,06/25/2023,Debit,Entertainment,MER880,Pending,Credit Card,Paris,03:37,0,46.05,Physical Store,43,Desktop
TXN9907,CUST392,4454.28,EUR,10/03/2023,Credit,Clothing,MER317,Failed,Credit Card,London,08:26,1,19.04,Bank,37,Mobile
TXN5653,CUST818,1702.35,GBP,10/16/2023,Credit,Entertainment,MER355,Completed,Credit Card,Tokyo,15:10,0,37.14,Physical Store,19,Mobile
TXN2344,CUST268,2540.28,GBP,04/14/2023,Credit,Healthcare,MER703,Failed,Bank Transfer,New York,01:15,1,25.04,Restaurant,43,ATM
TXN4954,CUST374,2865.34,GBP,04/19/2023,Credit,Entertainment,MER717,Pending,E-Wallet,Toronto,18:17,0,11.84,Physical Store,50,Mobile
TXN7724,CUST501,1947.68,USD,05/09/2023,Credit,Travel,MER186,Completed,Credit Card,Paris,08:23,0,22.52,Online Retailer,67,Mobile
TXN5104,CUST243,875.05,USD,11/02/2023,Debit,Clothing,MER699,Failed,Credit Card,Toronto,02:38,1,6.55,Online Retailer,40,Mobile
TXN1747,CUST923,936.9,USD,06/08/2023,Credit,Groceries,MER405,Completed,Credit Card,Paris,01:04,1,16.43,Physical Store,62,ATM
TXN9007,CUST160,2576.37,GBP,10/15/2023,Credit,Travel,MER353,Completed,Debit Card,Paris,12:10,0,19.31,Bank,57,Desktop
TXN8494,CUST922,650.4,USD,07/27/2023,Credit,Groceries,MER421,Pending,Debit Card,London,21:20,0,43.5,Restaurant,71,ATM
TXN1714,CUST333,668.16,USD,04/24/2023,Credit,Groceries,MER568,Failed,Debit Card,Berlin,03:31,0,6.11,Restaurant,60,Mobile
TXN9758,CUST936,2441.89,USD,04/06/2023,Debit,Entertainment,MER219,Completed,Bank Transfer,Toronto,13:54,0,15.47,Physical Store,57,Mobile
TXN3259,CUST202,3915.98,GBP,11/21/2023,Credit,Travel,MER777,Pending,E-Wallet,Berlin,22:56,0,29.15,Restaurant,49,ATM
TXN7055,CUST328,2137.19,GBP,12/11/2023,Debit,Clothing,MER665,Failed,E-Wallet,Paris,02:54,0,19.39,Restaurant,75,Mobile
TXN3733,CUST692,2537.85,USD,02/04/2023,Debit,Entertainment,MER216,Failed,E-Wallet,Paris,19:29,0,4.32,Bank,39,ATM
TXN2123,CUST671,1431.13,EUR,08/24/2023,Debit,Clothing,MER487,Pending,Bank Transfer,New York,04:47,1,20.64,Online Retailer,58,ATM
TXN4100,CUST248,1550.57,USD,01/08/2023,Credit,Clothing,MER134,Failed,Debit Card,London,14:53,0,47.43,Bank,31,Desktop
TXN1912,CUST160,182.59,USD,08/27/2023,Debit,Clothing,MER575,Completed,Credit Card,Berlin,23:41,0,39.27,Online Retailer,41,Desktop
TXN7535,CUST773,4499.91,EUR,01/14/2023,Debit,Healthcare,MER819,Pending,Bank Transfer,Paris,03:18,1,16.9,Online Retailer,29,Mobile
TXN6550,CUST859,2485.47,USD,06/26/2023,Debit,Clothing,MER350,Failed,Bank Transfer,New York,03:47,0,20.81,Physical Store,40,Mobile
TXN2262,CUST851,4059.92,USD,03/11/2023,Credit,Groceries,MER964,Completed,Credit Card,New York,01:36,1,6.33,Physical Store,72,Desktop
TXN4919,CUST248,3736.39,GBP,06/26/2023,Debit,Clothing,MER408,Failed,Bank Transfer,Tokyo,12:59,0,29.23,Bank,18,Mobile
TXN5896,CUST310,2741.62,GBP,03/25/2023,Debit,Healthcare,MER191,Failed,Credit Card,Paris,04:41,1,3.18,Restaurant,56,Desktop
TXN1714,CUST614,896.42,USD,05/10/2023,Debit,Electronics,MER553,Completed,E-Wallet,Toronto,17:44,0,33.14,Online Retailer,19,ATM
TXN2824,CUST767,73.17,USD,03/04/2023,Debit,Electronics,MER918,Failed,E-Wallet,London,20:44,0,37.97,Restaurant,59,ATM
TXN5034,CUST155,4094.86,EUR,12/01/2023,Debit,Clothing,MER240,Pending,Credit Card,Paris,13:09,0,41.7,Online Retailer,28,ATM
TXN6060,CUST663,4516.11,USD,02/03/2023,Debit,Clothing,MER858,Completed,Bank Transfer,Toronto,06:51,0,19.79,Bank,29,Desktop
TXN4970,CUST120,899.15,EUR,04/17/2023,Debit,Clothing,MER311,Pending,Credit Card,Tokyo,04:04,0,35.17,Physical Store,45,Desktop
TXN1188,CUST476,1343.03,EUR,10/12/2023,Debit,Electronics,MER185,Completed,Credit Card,Tokyo,22:30,0,14.36,Restaurant,35,Desktop
TXN5036,CUST250,4690.05,USD,12/23/2023,Debit,Electronics,MER399,Pending,Bank Transfer,New York,21:05,0,4.97,Online Retailer,65,ATM
TXN3801,CUST247,3166.02,USD,11/13/2023,Debit,Entertainment,MER179,Completed,Credit Card,Paris,09:46,0,30.49,Bank,37,Desktop
TXN5232,CUST731,2287.68,GBP,08/19/2023,Credit,Healthcare,MER323,Completed,Bank Transfer,Tokyo,20:29,1,11.58,Bank,73,Mobile
TXN1489,CUST795,2213.09,GBP,09/20/2023,Credit,Entertainment,MER561,Completed,Credit Card,London,23:37,0,35.08,Restaurant,50,Desktop
TXN4752,CUST368,4978.83,EUR,03/03/2023,Debit,Electronics,MER817,Pending,Debit Card,New York,01:39,1,15.43,Restaurant,23,Mobile
TXN1957,CUST328,166.74,EUR,10/19/2023,Debit,Electronics,MER610,Completed,Credit Card,London,16:51,1,33.99,Online Retailer,49,Desktop
TXN5988,CUST835,3654.12,EUR,11/27/2023,Credit,Clothing,MER299,Pending,E-Wallet,Berlin,09:38,1,7.95,Online Retailer,53,Mobile
TXN3345,CUST147,4495.88,EUR,03/06/2023,Credit,Healthcare,MER239,Failed,E-Wallet,Berlin,11:38,1,27.27,Restaurant,34,ATM
TXN9043,CUST414,623.47,USD,03/27/2023,Credit,Groceries,MER502,Completed,Bank Transfer,Berlin,15:42,0,41.57,Online Retailer,53,Mobile
TXN9617,CUST855,3317.01,EUR,05/14/2023,Credit,Entertainment,MER284,Pending,Debit Card,London,04:39,1,39.7,Physical Store,68,ATM
TXN3657,CUST251,4794.12,GBP,07/02/2023,Credit,Healthcare,MER543,Failed,Bank Transfer,New York,21:56,0,22.29,Online Retailer,31,Mobile
TXN2500,CUST847,1406.77,EUR,08/13/2023,Credit,Clothing,MER681,Failed,Bank Transfer,London,21:28,1,47.46,Physical Store,36,Mobile
TXN5690,CUST441,3355.94,USD,08/25/2023,Debit,Entertainment,MER819,Failed,Debit Card,Paris,01:53,0,23.74,Physical Store,26,Desktop
TXN4220,CUST744,2312.72,EUR,12/20/2023,Credit,Clothing,MER480,Completed,E-Wallet,Berlin,23:17,1,7.07,Bank,43,Desktop
TXN8108,CUST375,3768.11,USD,07/28/2023,Credit,Clothing,MER487,Pending,E-Wallet,Tokyo,18:30,0,31.23,Restaurant,54,Mobile
TXN5853,CUST265,2104.01,GBP,02/16/2023,Credit,Healthcare,MER469,Pending,E-Wallet,Tokyo,23:49,1,8.38,Restaurant,20,Desktop
TXN1508,CUST860,1429.29,GBP,01/02/2023,Credit,Healthcare,MER862,Completed,E-Wallet,New York,06:09,0,43.83,Online Retailer,42,Desktop
TXN9087,CUST167,836.35,USD,08/04/2023,Credit,Healthcare,MER561,Failed,Bank Transfer,Berlin,23:17,0,9.31,Restaurant,68,Mobile
TXN9793,CUST497,4650.97,GBP,03/27/2023,Debit,Healthcare,MER455,Pending,Debit Card,New York,07:04,1,33.81,Online Retailer,62,Desktop
TXN5552,CUST210,2820.76,EUR,01/08/2023,Credit,Electronics,MER464,Failed,Credit Card,Tokyo,22:24,0,13.05,Restaurant,46,Desktop
TXN3532,CUST981,2520.94,USD,10/19/2023,Debit,Clothing,MER833,Failed,Debit Card,London,00:27,0,45.19,Online Retailer,70,Desktop
